order_id,cus_first_name,cus_last_name,city,state,order_date,product_name,category_name,brand_name,store_name,sales_first_name,sales_last_name,quantity,revenue,pelanggan,pelanggan2,pelanggan3,sales,sales2,sales3
1330,Rod,Hatfield,Ronkonkoma,NY,2018-01-04,Electra Townie Original 21D EQ Ladies' - 2018,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,1359.98,Rod Hatfield,Rod Hatfield,Rod Hatfield,Venita Daniel,Venita Daniel,Venita Daniel
1330,Rod,Hatfield,Ronkonkoma,NY,2018-01-04,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,979.98,Rod Hatfield,Rod Hatfield,Rod Hatfield,Venita Daniel,Venita Daniel,Venita Daniel
1331,Cicely,Deleon,Massapequa Park,NY,2018-01-05,"Electra Superbolt 3i 20"" - 2018",Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,369.99,Cicely Deleon,Cicely Deleon,Cicely Deleon,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1331,Cicely,Deleon,Massapequa Park,NY,2018-01-05,Electra Townie Balloon 3i EQ Ladies' - 2018,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,799.99,Cicely Deleon,Cicely Deleon,Cicely Deleon,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1331,Cicely,Deleon,Massapequa Park,NY,2018-01-05,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,2599.99,Cicely Deleon,Cicely Deleon,Cicely Deleon,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1331,Cicely,Deleon,Massapequa Park,NY,2018-01-05,Trek Domane ALR 5 Disc - 2018,Road Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,3599.98,Cicely Deleon,Cicely Deleon,Cicely Deleon,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1332,Erma,Salinas,Merrick,NY,2018-01-06,"Electra Treasure 3i 20"" - 2018",Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,369.99,Erma Salinas,Erma Salinas,Erma Salinas,Venita Daniel,Venita Daniel,Venita Daniel
1332,Erma,Salinas,Merrick,NY,2018-01-06,Electra Water Lily 1 (16-inch) - Girl's - 2018,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,279.99,Erma Salinas,Erma Salinas,Erma Salinas,Venita Daniel,Venita Daniel,Venita Daniel
1332,Erma,Salinas,Merrick,NY,2018-01-06,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,Baldwin Bikes,Venita,Daniel,2,419.98,Erma Salinas,Erma Salinas,Erma Salinas,Venita Daniel,Venita Daniel,Venita Daniel
1332,Erma,Salinas,Merrick,NY,2018-01-06,Trek Domane AL 3 - 2018,Road Bikes,Trek,Baldwin Bikes,Venita,Daniel,2,1839.98,Erma Salinas,Erma Salinas,Erma Salinas,Venita Daniel,Venita Daniel,Venita Daniel
1333,Minerva,Decker,Houston,TX,2018-01-06,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,Rowlett Bikes,Kali,Vargas,2,599.98,Minerva Decker,Minerva Decker,Minerva Decker,Kali Vargas,Kali Vargas,Kali Vargas
1333,Minerva,Decker,Houston,TX,2018-01-06,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Kali,Vargas,1,549.99,Minerva Decker,Minerva Decker,Minerva Decker,Kali Vargas,Kali Vargas,Kali Vargas
1333,Minerva,Decker,Houston,TX,2018-01-06,Electra Townie Original 21D EQ - 2017/2018,Comfort Bicycles,Electra,Rowlett Bikes,Kali,Vargas,2,1359.98,Minerva Decker,Minerva Decker,Minerva Decker,Kali Vargas,Kali Vargas,Kali Vargas
1333,Minerva,Decker,Houston,TX,2018-01-06,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Rowlett Bikes,Kali,Vargas,1,647.99,Minerva Decker,Minerva Decker,Minerva Decker,Kali Vargas,Kali Vargas,Kali Vargas
1333,Minerva,Decker,Houston,TX,2018-01-06,Trek Super Commuter+ 8S - 2018,Electric Bikes,Trek,Rowlett Bikes,Kali,Vargas,2,9999.98,Minerva Decker,Minerva Decker,Minerva Decker,Kali Vargas,Kali Vargas,Kali Vargas
1334,Augustina,Joyner,Mount Vernon,NY,2018-01-07,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,269.99,Augustina Joyner,Augustina Joyner,Augustina Joyner,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1334,Augustina,Joyner,Mount Vernon,NY,2018-01-07,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene,Boyer,2,219.98,Augustina Joyner,Augustina Joyner,Augustina Joyner,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1334,Augustina,Joyner,Mount Vernon,NY,2018-01-07,Trek Emonda SLR 6 - 2018,Road Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,8999.98,Augustina Joyner,Augustina Joyner,Augustina Joyner,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1334,Augustina,Joyner,Mount Vernon,NY,2018-01-07,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,1,2299.99,Augustina Joyner,Augustina Joyner,Augustina Joyner,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1334,Augustina,Joyner,Mount Vernon,NY,2018-01-07,Trek Powerfly 7 FS - 2018,Electric Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,9999.98,Augustina Joyner,Augustina Joyner,Augustina Joyner,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1335,Delfina,Gilliam,West Babylon,NY,2018-01-07,Trek Fuel EX 5 Plus - 2018,Mountain Bikes,Trek,Baldwin Bikes,Venita,Daniel,2,4499.98,Delfina Gilliam,Delfina Gilliam,Delfina Gilliam,Venita Daniel,Venita Daniel,Venita Daniel
1336,Jana,Thomas,San Jose,CA,2018-01-09,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Santa Cruz Bikes,Mireya,Copeland,2,539.98,Jana Thomas,Jana Thomas,Jana Thomas,Mireya Copeland,Mireya Copeland,Mireya Copeland
1336,Jana,Thomas,San Jose,CA,2018-01-09,Trek Boone 7 Disc - 2018,Cyclocross Bicycles,Trek,Santa Cruz Bikes,Mireya,Copeland,1,3999.99,Jana Thomas,Jana Thomas,Jana Thomas,Mireya Copeland,Mireya Copeland,Mireya Copeland
1336,Jana,Thomas,San Jose,CA,2018-01-09,Trek Conduit+ - 2018,Electric Bikes,Trek,Santa Cruz Bikes,Mireya,Copeland,1,2799.99,Jana Thomas,Jana Thomas,Jana Thomas,Mireya Copeland,Mireya Copeland,Mireya Copeland
1336,Jana,Thomas,San Jose,CA,2018-01-09,Trek Domane SL Frameset Women's - 2018,Road Bikes,Trek,Santa Cruz Bikes,Mireya,Copeland,1,6499.99,Jana Thomas,Jana Thomas,Jana Thomas,Mireya Copeland,Mireya Copeland,Mireya Copeland
1336,Jana,Thomas,San Jose,CA,2018-01-09,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya,Copeland,2,1999.98,Jana Thomas,Jana Thomas,Jana Thomas,Mireya Copeland,Mireya Copeland,Mireya Copeland
1337,Ruth,Horton,Hollis,NY,2018-01-09,Trek Domane SL 7 Women's - 2018,Road Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,4999.99,Ruth Horton,Ruth Horton,Ruth Horton,Venita Daniel,Venita Daniel,Venita Daniel
1338,Hae,Ramirez,Baldwinsville,NY,2018-01-10,Trek Emonda SLR 8 - 2018,Road Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,12999.98,Hae Ramirez,Hae Ramirez,Hae Ramirez,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1339,Mellisa,Kim,Los Angeles,CA,2018-01-11,Trek Domane SLR Frameset - 2018,Road Bikes,Trek,Santa Cruz Bikes,Genna,Serrano,1,3199.99,Mellisa Kim,Mellisa Kim,Mellisa Kim,Genna Serrano,Genna Serrano,Genna Serrano
1340,Raeann,Duncan,Anaheim,CA,2018-01-12,Electra Relic 3i - 2018,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna,Serrano,2,1699.98,Raeann Duncan,Raeann Duncan,Raeann Duncan,Genna Serrano,Genna Serrano,Genna Serrano
1340,Raeann,Duncan,Anaheim,CA,2018-01-12,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna,Serrano,1,2599.99,Raeann Duncan,Raeann Duncan,Raeann Duncan,Genna Serrano,Genna Serrano,Genna Serrano
1340,Raeann,Duncan,Anaheim,CA,2018-01-12,Haro Shredder 20 - 2017,Children Bicycles,Haro,Santa Cruz Bikes,Genna,Serrano,2,419.98,Raeann Duncan,Raeann Duncan,Raeann Duncan,Genna Serrano,Genna Serrano,Genna Serrano
1341,Todd,Waters,Bay Shore,NY,2018-01-12,Electra Daydreamer 3i Ladies' - 2018,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,1799.98,Todd Waters,Todd Waters,Todd Waters,Venita Daniel,Venita Daniel,Venita Daniel
1341,Todd,Waters,Bay Shore,NY,2018-01-12,Electra Queen of Hearts 3i - 2018,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,1499.98,Todd Waters,Todd Waters,Todd Waters,Venita Daniel,Venita Daniel,Venita Daniel
1341,Todd,Waters,Bay Shore,NY,2018-01-12,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita,Daniel,2,501.98,Todd Waters,Todd Waters,Todd Waters,Venita Daniel,Venita Daniel,Venita Daniel
1341,Todd,Waters,Bay Shore,NY,2018-01-12,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Venita,Daniel,2,10999.98,Todd Waters,Todd Waters,Todd Waters,Venita Daniel,Venita Daniel,Venita Daniel
1342,Vivian,Deleon,Jamaica,NY,2018-01-12,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,Baldwin Bikes,Venita,Daniel,1,1559.99,Vivian Deleon,Vivian Deleon,Vivian Deleon,Venita Daniel,Venita Daniel,Venita Daniel
1342,Vivian,Deleon,Jamaica,NY,2018-01-12,Trek Precaliber 16 Boy's - 2018,Children Bicycles,Trek,Baldwin Bikes,Venita,Daniel,1,209.99,Vivian Deleon,Vivian Deleon,Vivian Deleon,Venita Daniel,Venita Daniel,Venita Daniel
1343,Deanne,Parsons,Lindenhurst,NY,2018-01-13,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,299.99,Deanne Parsons,Deanne Parsons,Deanne Parsons,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1343,Deanne,Parsons,Lindenhurst,NY,2018-01-13,Electra Townie Original 21D Ladies' - 2018,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,559.99,Deanne Parsons,Deanne Parsons,Deanne Parsons,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1343,Deanne,Parsons,Lindenhurst,NY,2018-01-13,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene,Boyer,2,693.98,Deanne Parsons,Deanne Parsons,Deanne Parsons,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1343,Deanne,Parsons,Lindenhurst,NY,2018-01-13,Trek Boone 5 Disc - 2018,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene,Boyer,1,3299.99,Deanne Parsons,Deanne Parsons,Deanne Parsons,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1343,Deanne,Parsons,Lindenhurst,NY,2018-01-13,Trek Domane SL 6 Disc - 2018,Road Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,6999.98,Deanne Parsons,Deanne Parsons,Deanne Parsons,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1344,Alishia,Elliott,Mount Vernon,NY,2018-01-13,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,1599.98,Alishia Elliott,Alishia Elliott,Alishia Elliott,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1344,Alishia,Elliott,Mount Vernon,NY,2018-01-13,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene,Boyer,2,1103.98,Alishia Elliott,Alishia Elliott,Alishia Elliott,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1344,Alishia,Elliott,Mount Vernon,NY,2018-01-13,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Marcelene,Boyer,1,999.99,Alishia Elliott,Alishia Elliott,Alishia Elliott,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1344,Alishia,Elliott,Mount Vernon,NY,2018-01-13,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,1,4999.99,Alishia Elliott,Alishia Elliott,Alishia Elliott,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1345,Ashanti,Hammond,Nanuet,NY,2018-01-14,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Marcelene,Boyer,2,1499.98,Ashanti Hammond,Ashanti Hammond,Ashanti Hammond,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1345,Ashanti,Hammond,Nanuet,NY,2018-01-14,Surly Straggler 650b - 2018,Road Bikes,Surly,Baldwin Bikes,Marcelene,Boyer,2,3098.0,Ashanti Hammond,Ashanti Hammond,Ashanti Hammond,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1345,Ashanti,Hammond,Nanuet,NY,2018-01-14,Trek Domane ALR Disc Frameset - 2018,Road Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,6399.98,Ashanti Hammond,Ashanti Hammond,Ashanti Hammond,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1345,Ashanti,Hammond,Nanuet,NY,2018-01-14,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,9999.98,Ashanti Hammond,Ashanti Hammond,Ashanti Hammond,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1346,Sarita,Parks,Forney,TX,2018-01-14,Electra White Water 3i - 2018,Cruisers Bicycles,Electra,Rowlett Bikes,Kali,Vargas,1,749.99,Sarita Parks,Sarita Parks,Sarita Parks,Kali Vargas,Kali Vargas,Kali Vargas
1346,Sarita,Parks,Forney,TX,2018-01-14,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Rowlett Bikes,Kali,Vargas,2,898.0,Sarita Parks,Sarita Parks,Sarita Parks,Kali Vargas,Kali Vargas,Kali Vargas
1346,Sarita,Parks,Forney,TX,2018-01-14,Strider Classic 12 Balance Bike - 2018,Children Bicycles,Strider,Rowlett Bikes,Kali,Vargas,2,179.98,Sarita Parks,Sarita Parks,Sarita Parks,Kali Vargas,Kali Vargas,Kali Vargas
1346,Sarita,Parks,Forney,TX,2018-01-14,Trek Emonda SL 7 - 2018,Road Bikes,Trek,Rowlett Bikes,Kali,Vargas,1,4499.99,Sarita Parks,Sarita Parks,Sarita Parks,Kali Vargas,Kali Vargas,Kali Vargas
1346,Sarita,Parks,Forney,TX,2018-01-14,Trek Remedy 27.5 C Frameset - 2018,Mountain Bikes,Trek,Rowlett Bikes,Kali,Vargas,2,2999.98,Sarita Parks,Sarita Parks,Sarita Parks,Kali Vargas,Kali Vargas,Kali Vargas
1347,Muriel,Juarez,Palos Verdes Peninsula,CA,2018-01-15,Surly Ogre Frameset - 2017,Road Bikes,Surly,Santa Cruz Bikes,Mireya,Copeland,1,749.99,Muriel Juarez,Muriel Juarez,Muriel Juarez,Mireya Copeland,Mireya Copeland,Mireya Copeland
1347,Muriel,Juarez,Palos Verdes Peninsula,CA,2018-01-15,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya,Copeland,2,10599.98,Muriel Juarez,Muriel Juarez,Muriel Juarez,Mireya Copeland,Mireya Copeland,Mireya Copeland
1348,Brigid,Sharp,Santa Clara,CA,2018-01-15,Trek Domane ALR 5 Gravel - 2018,Road Bikes,Trek,Santa Cruz Bikes,Mireya,Copeland,1,1799.99,Brigid Sharp,Brigid Sharp,Brigid Sharp,Mireya Copeland,Mireya Copeland,Mireya Copeland
1348,Brigid,Sharp,Santa Clara,CA,2018-01-15,Trek Domane SL 8 Disc - 2018,Road Bikes,Trek,Santa Cruz Bikes,Mireya,Copeland,1,5499.99,Brigid Sharp,Brigid Sharp,Brigid Sharp,Mireya Copeland,Mireya Copeland,Mireya Copeland
1348,Brigid,Sharp,Santa Clara,CA,2018-01-15,Trek Madone 9.2 - 2017,Road Bikes,Trek,Santa Cruz Bikes,Mireya,Copeland,2,9999.98,Brigid Sharp,Brigid Sharp,Brigid Sharp,Mireya Copeland,Mireya Copeland,Mireya Copeland
1348,Brigid,Sharp,Santa Clara,CA,2018-01-15,Trek Powerfly 7 FS - 2018,Electric Bikes,Trek,Santa Cruz Bikes,Mireya,Copeland,1,4999.99,Brigid Sharp,Brigid Sharp,Brigid Sharp,Mireya Copeland,Mireya Copeland,Mireya Copeland
1349,Bess,Mcbride,Garden City,NY,2018-01-15,Surly Straggler - 2018,Road Bikes,Surly,Baldwin Bikes,Marcelene,Boyer,2,3098.0,Bess Mcbride,Bess Mcbride,Bess Mcbride,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1349,Bess,Mcbride,Garden City,NY,2018-01-15,Trek Domane SL 6 Disc - 2018,Road Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,1,3499.99,Bess Mcbride,Bess Mcbride,Bess Mcbride,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1349,Bess,Mcbride,Garden City,NY,2018-01-15,Trek Fuel EX 5 Plus - 2018,Mountain Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,4499.98,Bess Mcbride,Bess Mcbride,Bess Mcbride,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1349,Bess,Mcbride,Garden City,NY,2018-01-15,Trek Super Commuter+ 8S - 2018,Electric Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,9999.98,Bess Mcbride,Bess Mcbride,Bess Mcbride,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1350,Kara,Higgins,Ossining,NY,2018-01-15,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,539.98,Kara Higgins,Kara Higgins,Kara Higgins,Venita Daniel,Venita Daniel,Venita Daniel
1350,Kara,Higgins,Ossining,NY,2018-01-15,Electra Townie Balloon 3i EQ - 2017/2018,Comfort Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,749.99,Kara Higgins,Kara Higgins,Kara Higgins,Venita Daniel,Venita Daniel,Venita Daniel
1350,Kara,Higgins,Ossining,NY,2018-01-15,Electra Townie Go! 8i - 2017/2018,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,2599.99,Kara Higgins,Kara Higgins,Kara Higgins,Venita Daniel,Venita Daniel,Venita Daniel
1350,Kara,Higgins,Ossining,NY,2018-01-15,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,2599.99,Kara Higgins,Kara Higgins,Kara Higgins,Venita Daniel,Venita Daniel,Venita Daniel
1350,Kara,Higgins,Ossining,NY,2018-01-15,Trek Emonda ALR 6 - 2018,Road Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,2299.99,Kara Higgins,Kara Higgins,Kara Higgins,Venita Daniel,Venita Daniel,Venita Daniel
1351,Shenna,Benton,New York,NY,2018-01-16,"Electra Under-The-Sea 1 16"" - 2018",Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,559.98,Shenna Benton,Shenna Benton,Shenna Benton,Venita Daniel,Venita Daniel,Venita Daniel
1351,Shenna,Benton,New York,NY,2018-01-16,Trek Procaliber Frameset - 2018,Mountain Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,1499.99,Shenna Benton,Shenna Benton,Shenna Benton,Venita Daniel,Venita Daniel,Venita Daniel
1352,Nicola,Knight,Scarsdale,NY,2018-01-16,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,559.98,Nicola Knight,Nicola Knight,Nicola Knight,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1352,Nicola,Knight,Scarsdale,NY,2018-01-16,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,489.99,Nicola Knight,Nicola Knight,Nicola Knight,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1352,Nicola,Knight,Scarsdale,NY,2018-01-16,Surly Steamroller - 2017,Road Bikes,Surly,Baldwin Bikes,Marcelene,Boyer,2,1751.98,Nicola Knight,Nicola Knight,Nicola Knight,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1352,Nicola,Knight,Scarsdale,NY,2018-01-16,Trek Girl's Kickster - 2017,Children Bicycles,Trek,Baldwin Bikes,Marcelene,Boyer,2,299.98,Nicola Knight,Nicola Knight,Nicola Knight,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1352,Nicola,Knight,Scarsdale,NY,2018-01-16,Trek Procaliber 6 - 2018,Mountain Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,1,1799.99,Nicola Knight,Nicola Knight,Nicola Knight,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1353,Malinda,Baxter,Whitestone,NY,2018-01-17,Electra Cruiser Lux Fat Tire 7D - 2018,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,639.99,Malinda Baxter,Malinda Baxter,Malinda Baxter,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1353,Malinda,Baxter,Whitestone,NY,2018-01-17,Electra Townie Balloon 3i EQ Ladies' - 2018,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,799.99,Malinda Baxter,Malinda Baxter,Malinda Baxter,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1353,Malinda,Baxter,Whitestone,NY,2018-01-17,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene,Boyer,2,833.98,Malinda Baxter,Malinda Baxter,Malinda Baxter,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1353,Malinda,Baxter,Whitestone,NY,2018-01-17,Trek Girl's Kickster - 2017,Children Bicycles,Trek,Baldwin Bikes,Marcelene,Boyer,2,299.98,Malinda Baxter,Malinda Baxter,Malinda Baxter,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1354,Christopher,Richardson,Santa Cruz,CA,2018-01-19,Trek Domane AL 2 Women's - 2018,Road Bikes,Trek,Santa Cruz Bikes,Genna,Serrano,2,1499.98,Christopher Richardson,Christopher Richardson,Christopher Richardson,Genna Serrano,Genna Serrano,Genna Serrano
1355,Katia,Henry,Bethpage,NY,2018-01-19,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,2599.99,Katia Henry,Katia Henry,Katia Henry,Venita Daniel,Venita Daniel,Venita Daniel
1355,Katia,Henry,Bethpage,NY,2018-01-19,Electra Townie Original 1 Ladies' - 2018,Comfort Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,899.98,Katia Henry,Katia Henry,Katia Henry,Venita Daniel,Venita Daniel,Venita Daniel
1355,Katia,Henry,Bethpage,NY,2018-01-19,"Electra Under-The-Sea 1 16"" - 2018",Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,279.99,Katia Henry,Katia Henry,Katia Henry,Venita Daniel,Venita Daniel,Venita Daniel
1355,Katia,Henry,Bethpage,NY,2018-01-19,Trek Domane SLR 8 Disc - 2018,Road Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,7499.99,Katia Henry,Katia Henry,Katia Henry,Venita Daniel,Venita Daniel,Venita Daniel
1356,Santa,Larson,Valley Stream,NY,2018-01-19,Electra Townie Commute Go! Ladies' - 2018,Electric Bikes,Electra,Baldwin Bikes,Marcelene,Boyer,2,5999.98,Santa Larson,Santa Larson,Santa Larson,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1356,Santa,Larson,Valley Stream,NY,2018-01-19,Electra Townie Go! 8i - 2017/2018,Electric Bikes,Electra,Baldwin Bikes,Marcelene,Boyer,1,2599.99,Santa Larson,Santa Larson,Santa Larson,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1356,Santa,Larson,Valley Stream,NY,2018-01-19,Trek Precaliber 24 (7-Speed) - Boys - 2018,Children Bicycles,Trek,Baldwin Bikes,Marcelene,Boyer,2,639.98,Santa Larson,Santa Larson,Santa Larson,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1357,Yevette,Todd,Ballston Spa,NY,2018-01-20,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,Baldwin Bikes,Marcelene,Boyer,1,1559.99,Yevette Todd,Yevette Todd,Yevette Todd,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1357,Yevette,Todd,Ballston Spa,NY,2018-01-20,Trek Domane ALR 5 Disc - 2018,Road Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,3599.98,Yevette Todd,Yevette Todd,Yevette Todd,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1357,Yevette,Todd,Ballston Spa,NY,2018-01-20,Trek Stache Carbon Frameset - 2018,Mountain Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,1,919.99,Yevette Todd,Yevette Todd,Yevette Todd,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1358,Maurice,Norton,Atwater,CA,2018-01-21,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya,Copeland,2,1799.98,Maurice Norton,Maurice Norton,Maurice Norton,Mireya Copeland,Mireya Copeland,Mireya Copeland
1359,Berneice,Pollard,Forney,TX,2018-01-21,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,Rowlett Bikes,Layla,Terrell,1,659.99,Berneice Pollard,Berneice Pollard,Berneice Pollard,Layla Terrell,Layla Terrell,Layla Terrell
1359,Berneice,Pollard,Forney,TX,2018-01-21,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Electra,Rowlett Bikes,Layla,Terrell,1,279.99,Berneice Pollard,Berneice Pollard,Berneice Pollard,Layla Terrell,Layla Terrell,Layla Terrell
1360,Takako,Casey,Bronx,NY,2018-01-22,Surly Wednesday - 2017,Mountain Bikes,Surly,Baldwin Bikes,Marcelene,Boyer,1,1632.99,Takako Casey,Takako Casey,Takako Casey,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
1361,Regine,Odom,Franklin Square,NY,2018-01-22,Electra Townie Balloon 8D EQ - 2016/2017/2018,Comfort Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,1499.98,Regine Odom,Regine Odom,Regine Odom,Venita Daniel,Venita Daniel,Venita Daniel
